institution	period	euro	doi	is_hybrid	publisher
kth	2018	1358	10.1038/sdata.2018.146	FALSE	
kth	2018	590	10.1039/c7ra05209j	FALSE	
kth	2018	563	10.1039/c7ra10981d	FALSE	
kth	2018	583	10.1039/c8ra01627e	FALSE	
kth	2018	705	10.1039/c8ra04636k	FALSE	
kth	2018	704	10.1039/c8ra08219g	FALSE	
kth	2018	1793	10.1063/1.5020038	TRUE	
kth	2018	1819	10.1063/1.5021483	TRUE	
kth	2018	1926	10.1063/1.5035493	FALSE	
kth	2018	2002	10.1063/1.5038967	TRUE	
kth	2018	1247	10.1063/1.5049481	TRUE	
kth	2018	554	10.1080/15487733.2018.1533781	FALSE	
kth	2018	2587	10.1080/17499518.2017.1416643	TRUE	
kth	2018	549	10.1080/23311975.2018.1520447	FALSE	
kth	2018	2591	10.1093/bioinformatics/bty607	TRUE	
kth	2018	1675	10.1103/PhysRevApplied.10.024017	TRUE	
kth	2018	2586	10.1103/PhysRevLett.120.225002	TRUE	
kth	2018	1451	10.1109/ACCESS.2018.2792320	FALSE	
kth	2018	1568	10.1109/ACCESS.2018.2847737	FALSE	
kth	2018	1547	10.1109/ACCESS.2018.2855719	FALSE	
kth	2018	1561	10.1109/ACCESS.2018.2861886	TRUE	
kth	2018	1623	10.1109/ACCESS.2018.2872625	FALSE	
kth	2018	1522	10.1109/ACCESS.2018.2882056	FALSE	
kth	2018	1362	10.1109/ACCESS.2018.2882311	FALSE	
kth	2018	1601	10.1109/ACCESS.2018.2884793	FALSE	
kth	2018	884	10.1109/ICTON.2018.8473938	FALSE	
kth	2018	1146	10.1109/JEDS.2017.2785618	FALSE	
kth	2018	571	10.1109/JEDS.2018.2801335	FALSE	
kth	2018	507	10.1109/LAWP.2016.2588524	FALSE	
kth	2018	657	10.1109/LAWP.2018.2836659	TRUE	
kth	2018	1791	10.1109/LMWC.2018.2869299	FALSE	
kth	2018	459	10.1109/TAC.2018.2849620	TRUE	
kth	2018	459	10.1109/TAC.2018.2877673	TRUE	
kth	2018	371	10.1109/TAP.2018.2872766	FALSE	
kth	2018	102	10.1109/TCNS.2018.2795704	FALSE	
kth	2018	113	10.1109/TCNS.2018.2860461	FALSE	
kth	2018	1060	10.1109/TCOMM.2017.2778094	FALSE	
kth	2018	1414	10.1109/TCOMM.2018.2860000	TRUE	
kth	2018	223	10.1109/TCSI.2018.2838135	TRUE	
kth	2018	236	10.1109/TGCN.2018.2802419	FALSE	
kth	2018	1608	10.1109/TII.2017.2785439	TRUE	
kth	2018	218	10.1109/TIM.2018.2803998	FALSE	
kth	2018	425	10.1109/TIV.2017.2767279	TRUE	
kth	2018	340	10.1109/TMTT.2018.2818149	FALSE	
kth	2018	183	10.1109/TMTT.2018.2865456	FALSE	
kth	2018	262	10.1109/TPEL.2017.2712668	TRUE	
kth	2018	600	10.1109/TPEL.2018.2862254	TRUE	
kth	2018	193	10.1109/TSP.2018.2821628	TRUE	
kth	2018	1774	10.1109/TSP.2018.2868258	FALSE	
kth	2018	840	10.1109/TTE.2018.2796031	TRUE	
kth	2018	1121	10.1109/TWC.2018.2817223	TRUE	
kth	2018	1172	10.1109/TWC.2018.2865786	TRUE	
kth	2018	1351	10.1109/TVT.2018.2794178	FALSE	
kth	2018	364	10.1109/TVT.2018.2811943	TRUE	
kth	2018	1418	10.1109/TVT.2018.2833494	FALSE	
kth	2018	1080	10.1109/WCNCW.2018.8369028	TRUE	
kth	2018	3313	10.1111/cod.13165	TRUE	
kth	2018	3324	10.1111/febs.14686	TRUE	
kth	2018	2071	10.1121/1.5052438	FALSE	
kth	2018	448	10.1121/1.5063453	TRUE	
kth	2018	2084	10.1128/mSystems.00126-18	FALSE	
kth	2018	662	10.1149/2.0761803jes	TRUE	
kth	2018	1415	10.1155/2018/8174820	FALSE	
kth	2018	2606	10.1177/1475090218810245	TRUE	
kth	2018	1669	10.1186/s12936-018-2576-y	FALSE	
kth	2018	1812	10.1186/s13068-018-1115-y	FALSE	
kth	2018	1831	10.1186/s13068-018-1211-z	FALSE	
kth	2018	1851	10.1186/s41077-018-0072-7	FALSE	
kth	2018	1106	10.12688/f1000research.16083.2	FALSE	
kth	2018	1860	10.1371/journal.pcbi.1006072	FALSE	
kth	2018	1183	10.1371/journal.pone.0192553	FALSE	
kth	2018	1438	10.1371/journal.pone.0204703	FALSE	
kth	2018	1469	10.1371/journal.pone.0206864	FALSE	
kth	2018	3305	10.15252/msb.20177858	FALSE	
kth	2018	1386	10.22382/wfs-2018-033	TRUE	
kth	2018	1163	10.3389/fenrg.2018.00142	FALSE	
kth	2018	2217	10.3389/fneur.2018.00643	FALSE	
kth	2018	2505	10.3389/fphys.2018.00500	FALSE	
kth	2018	2708	10.3389/fphys.2018.01238	FALSE	
kth	2018	1061	10.3390/catal8080328	FALSE	
kth	2018	994	10.3390/cryst9010018	FALSE	
kth	2018	1198	10.3390/e20120992	FALSE	
kth	2018	1251	10.3390/en11040724	FALSE	
kth	2018	1271	10.3390/en11051071	FALSE	
kth	2018	1272	10.3390/en11051115	FALSE	
kth	2018	1281	10.3390/en11051223	FALSE	
kth	2018	844	10.3390/en11061356	FALSE	
kth	2018	1327	10.3390/en11102738	FALSE	
kth	2018	1311	10.3390/en11113100.	FALSE	
kth	2018	1231	10.3390/ijerph15020303	FALSE	
kth	2018	1012	10.3390/met8100772	FALSE	
kth	2018	981	10.3390/met8121062	FALSE	
kth	2018	980	10.3390/mi9110544	FALSE	
kth	2018	976	10.3390/mi9120612	FALSE	
kth	2018	1227	10.3390/nano8110950	FALSE	
kth	2018	1102	10.3390/su10030610	FALSE	
kth	2018	1105	10.3390/su10030717	FALSE	
kth	2018	1110	10.3390/su10041278	FALSE	
kth	2018	1049	10.3390/su10072269	FALSE	
kth	2018	1140	10.3390/su10082836	FALSE	
kth	2018	260	10.4028/www.scientific.net/MSF.924.389	TRUE	
kth	2018	259	10.4028/www.scientific.net/MSF.924.958	TRUE	
kth	2018	363	10.4209/aaqr.2018.06.0225	TRUE	
kth	2018	732	10.4236/jemaa.2018.1012015 	FALSE	
kth	2018	1283	10.5194/amt-11-5299-2018	FALSE	
kth	2018	1744	10.5194/angeo-36-655-2018	FALSE	
kth	2018	699	10.5194/ms-9-373-2018	FALSE	
kth	2018	425	10.5334/tismir.13	FALSE	
