institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
gu	2017	1350	10.3354/meps12219	TRUE						
gu	2017	2050	10.1080/1369183x.2017.1354163	TRUE						
gu	2017	1938	10.1016/j.lcsi.2017.07.001	TRUE						
gu	2017	1087	10.1128/mcb.00490-16	TRUE						
gu	2017	443	10.3897/mycokeys.26.14591	FALSE						
gu	2017	4485	10.1016/j.celrep.2017.07.020	FALSE						
gu	2017	421	10.4172/2573-4571.1000104	TRUE						
gu	2017	1259	10.1186/s12890-017-0456-9	FALSE						
gu	2017	3750	10.1111/nyas.13443	TRUE						
gu	2017	927	10.17645/si.v5i3.969	FALSE						
gu	2017	3125	10.1002/jor.23711	TRUE						
gu	2017	1615	10.1016/j.chiabu.2017.08.027	TRUE						
gu	2017	2600	10.1038/mp.2017.187	TRUE						
gu	2017	1639	10.3389/fpsyg.2017.01634	TRUE						
gu	2017	1742	10.1371/journal.pgen.1007004	FALSE						
gu	2017	1973	10.1016/j.bbrc.2017.08.126	TRUE						
gu	2017	1788	10.2147/copd.s144933	TRUE						
gu	2017	970	10.3897/zookeys.703.13385	FALSE						
gu	2017	413	10.5334/gjgl.135/	FALSE						
gu	2017	1974	10.1016/j.molmet.2017.08.016	FALSE						
gu	2017	650	10.1681/asn.2016101103	TRUE						
gu	2017	1121	10.1016/j.heliyon.2017.e00406	FALSE						
gu	2017	1910	10.1177/0143831x17711769	TRUE						
gu	2017	2500	10.1002/jbmr.3297	TRUE						
gu	2017	416	10.5430/jha.v6n5p31	FALSE						
gu	2017	2438	10.1093/workar/wax025	TRUE						
gu	2017	2332	10.1016/j.jelechem.2017.09.032	TRUE						
gu	2017	1807	10.1016/j.trb.2017.09.016	TRUE						
gu	2017	2960	10.1016/j.ijcard.2017.09.193	TRUE						
gu	2017	2870	10.1016/j.chemosphere.2017.09.106	TRUE						
gu	2017	1201	10.1038/s41598-017-13607-6	FALSE						
gu	2017	3583	10.1111/geb.12679	TRUE						
gu	2017	1305	10.1038/s41598-017-13293-4	FALSE						
gu	2017	3500	10.1111/joim.12678	TRUE						
gu	2017	4485	10.1016/j.celrep.2017.10.061	FALSE						
gu	2017	1759	10.1111/ecog.02192	TRUE						
gu	2017	679	10.1093/sysbio/syx082	TRUE						
gu	2017	2065	10.1136/oemed-2017-104651	TRUE						
gu	2017	1308	10.3390/ijerph14111303	FALSE						
gu	2017	778	10.1002/2017true024498	TRUE						
gu	2017	2960	10.1016/j.rmed.2017.10.013	TRUE						
gu	2017	1938	10.1016/j.landusepol.2017.10.043	TRUE						
gu	2017	2295	10.1002/jlb.3a0317-110r	TRUE						
gu	2017	1725	10.3389/fpsyg.2017.01945	FALSE						
gu	2017	2870	10.1016/j.semarthrit.2017.10.020	TRUE						
gu	2017	1219	10.1167/iovs.17-22333	TRUE						
gu	2017	2024	10.3389/fpsyg.2017.02046	FALSE						
gu	2017	2150	10.1080/13691457.2017.1399252	TRUE						
gu	2017	1305	10.1038/s41598-017-16363-9	FALSE						
gu	2017	1305	10.1038/s41598-017-15836-1	FALSE						
gu	2017	2500	10.1111/ecoj.12562	TRUE						
gu	2017	2332	10.1016/j.physbeh.2017.12.005	TRUE						
gu	2017	3667	10.1111/dme.13552	TRUE						
gu	2017	3429	10.1093/ia/iix237	TRUE						
gu	2017	442	10.3897/mycokeys.28.20887	FALSE						
gu	2017	2667	10.1002/bdm.2066	TRUE						
gu	2017	1643	10.1534/genetics.117.300375	TRUE						
gu	2017	1374	10.1186/1471-244x-10-1	FALSE						
gu	2017	2150	10.1080/09638288.2017.1411983	TRUE						
gu	2017	2174	10.1016/j.srhc.2017.12.004	TRUE						
gu	2017	1591	10.1186/s12913-017-2783-1	FALSE						
gu	2017	2500	10.1111/adb.12598	TRUE						
gu	2017	2500	10.1002/berj.3325	TRUE						
gu	2017	1305	10.1038/s41598-017-18079-2	FALSE						
gu	2017	1727	10.1016/j.chom.2017.11.004	TRUE						
gu	2017	2047	10.3389/fpsyg.2017.02037	FALSE						
gu	2017	1275	10.1088/1367-2630/aa9516	FALSE						
gu	2017	1819	10.4172/2161-0711.1000577	FALSE						
gu	2017	1773	10.1175/jpo-d-16-0161.1	TRUE						
gu	2017	1408	10.1039/c7em00122c	TRUE						
