institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
su	2017	3504	10.1002/jat.3578	TRUE	Wiley	Journal of Applied Toxicology				
su	2017	3583	10.1002/jcc.24863	TRUE	Wiley	Journal of Computational Chemistry				
su	2017	2500	10.1002/ldr.2747	TRUE	Wiley	Land Degradation and Development 				
su	2017	3397	10.1002/lno.10650	TRUE	Wiley	Limnology and Oceanography				
su	2017	1440	10.1002/open.201700087	FALSE	Wiley	ChemistryOpen				
su	2017	950	10.1007/s10021-016-9998-6	TRUE	Springer Nature	Ecosystems				
su	2017	2625	10.1007/s10533-017-0330-0	TRUE	Springer Nature	Biogeochemistry				
su	2017	2200	10.1007/s10680-017-9414-8	TRUE	Springer Nature	European Journal of Population				
su	2017	2200	10.1007/s10680-017-9417-5	TRUE	Springer Nature	European Journal of Population				
su	2017	2750	10.1007/s41105-016-0048-8	TRUE	Springer Nature	Sleep and Biological Rhythms				
su	2017	915	10.1007/s41109-017-0056-x	FALSE	Springer Open	Applied Network Science				
su	2017	987	10.1016/j.alcr.2016.10.002	TRUE	Elsevier	Advances in Life Course Research				
su	2017	3614	10.1016/j.aquatox.2017.06.018	TRUE	Elsevier	Aquatic Toxicology				
su	2017	1076	10.1016/j.atmosenv.2017.06.036	TRUE	Elsevier	Atmospheric Environment				
su	2017	2063	10.1016/j.bandl.2017.10.006	TRUE	Elsevier	Brain and Language				
su	2017	3162	10.1016/j.bbi.2017.10.013	TRUE	Elsevier	Brain, Behavior, and Immunity				
su	2017	3409	10.1016/j.bcp.2017.11.016	TRUE	Elsevier	Biochemical Pharmacology				
su	2017	2584	10.1016/j.biochi.2017.01.007	TRUE	Elsevier	Biochimie				
su	2017	2254	10.1016/j.catena.2017.01.008	TRUE	Elsevier	CATENA				
su	2017	4486	10.1016/j.celrep.2017.06.021	FALSE	Cell Press	Cell Reports				
su	2017	1615	10.1016/j.chb.2017.03.035	TRUE	Elsevier	Computers in Human Behavior				
su	2017	3140	10.1016/j.clay.2016.10.002	TRUE	Elsevier	Applied Clay Science				
su	2017	3499	10.1016/j.cosust.2016.12.005	TRUE	Elsevier	Current Opinion in Environmental Sustainability				
su	2017	3499	10.1016/j.cosust.2017.05.003	TRUE	Elsevier	Current Opinion in Environmental Sustainability				
su	2017	2736	10.1016/j.cplett.2017.02.018	TRUE	Elsevier	Chemical Physics Letters				
su	2017	5476	10.1016/j.cub.2017.09.059	TRUE	Cell Press	Current Biology				
su	2017	3140	10.1016/j.ecolecon.2017.04.028	TRUE	Elsevier	Ecological Economics				
su	2017	2243	10.1016/j.ecoleng.2017.07.012	TRUE	Elsevier	Ecological Engineering				
su	2017	1830	10.1016/j.ejmp.2017.03.019	TRUE	Elsevier	Physica Medica				
su	2017	1615	10.1016/j.ejrh.2017.06.007	FALSE	Elsevier	Journal of Hydrology Regional Studies				
su	2017	2871	10.1016/j.envpol.2017.01.020	TRUE	Elsevier	Environmental Pollution				
su	2017	2871	10.1016/j.envpol.2017.03.014	TRUE	Elsevier	Environmental Pollution				
su	2017	3166	10.1016/j.envpol.2017.03.052	TRUE	Elsevier	Environmental Pollution				
su	2017	2871	10.1016/j.envpol.2017.08.086	TRUE	Elsevier	Environmental Pollution				
su	2017	2903	10.1016/j.envsci.2017.10.004	TRUE	Elsevier	Environmental Science and Policy				
su	2017	987	10.1016/j.futures.2017.09.005	TRUE	Elsevier	Futures				
su	2017	2512	10.1016/j.gca.2017.09.029	TRUE	Elsevier	Geochimica et Cosmochimica Acta				
su	2017	1281	10.1016/j.gecco.2017.07.001	FALSE	Elsevier	Global Ecology and Conservation				
su	2017	3140	10.1016/j.gloenvcha.2017.04.007	TRUE	Elsevier	Global Environmental Change				
su	2017	4603	10.1016/j.jastp.2017.08.019	TRUE	Elsevier	Journal of Atmospheric and Solar-Terrestrial Physics				
su	2017	3409	10.1016/j.jpowsour.2017.09.079	TRUE	Elsevier	Journal of Power Sources				
su	2017	1615	10.1016/j.landusepol.2017.11.053	TRUE	Elsevier	Land Use Policy				
su	2017	2063	10.1016/j.marpol.2017.05.015	TRUE	Elsevier	Marine Policy				
su	2017	2871	10.1016/j.marpolbul.2017.04.062	TRUE	Elsevier	Marine Pollution Bulletin				
su	2017	1974	10.1016/j.molmet.2017.02.006	FALSE	Elsevier	Molecular Metabolism				
su	2017	1974	10.1016/j.molmet.2017.10.009	FALSE	Elsevier	Molecular Metabolism				
su	2017	2006	10.1016/j.neulet.2017.01.001	TRUE	Elsevier	Neuroscience Letters				
su	2017	2871	10.1016/j.omtm.2017.04.010	FALSE	Elsevier	Molecular Therapy - Methods & Clinical Development				
su	2017	3085	10.1016/j.quascirev.2016.07.029	TRUE	Elsevier	Quaternary Science Reviews				
su	2017	3085	10.1016/j.quascirev.2016.07.032	TRUE	Elsevier	Quaternary Science Reviews				
su	2017	2903	10.1016/j.scitotenv.2017.01.145	TRUE	Elsevier	Science of the Total Environment				
su	2017	2871	10.1016/j.scitotenv.2017.03.130	TRUE	Elsevier	Science of The Total Environment				
su	2017	2871	10.1016/j.scitotenv.2017.08.003	TRUE	Elsevier	Science of The Total Environment				
su	2017	2871	10.1016/j.scitotenv.2017.10.026	TRUE	Elsevier	Science of The Total Environment				
su	2017	1695	10.1016/j.scr.2017.06.008	FALSE	Elsevier	Stem Cell Research				
su	2017	1036	10.1016/j.ssmph.2017.01.008	FALSE	Elsevier	SSM - Population Health				
su	2017	1036	10.1016/j.ssmph.2017.05.009	FALSE	Elsevier	SSM - Population Health				
su	2017	1036	10.1016/j.ssmph.2017.11.006	TRUE	Elsevier	SSM - Population Health				
su	2017	1914	10.1017/S0144686X17000228	TRUE	Cambridge University Press	Ageing and Society				
su	2017	1319	10.1021/acs.cgd.6b01684	TRUE	American Chemical Society (ACS)	Crystal Growth and Design				
su	2017	3568	10.1021/acs.est.6b05025	TRUE	American Chemical Society (ACS)	Environmental Science and Technology				
su	2017	2230	10.1021/acs.estlett.7b00008	TRUE	American Chemical Society (ACS)	Environmental Science and Technology Letters				
su	2017	634	10.1021/acs.jpcb.7b06654	TRUE	American Chemical Society (ACS)	Journal of Physical Chemistry B				
su	2017	1319	10.1021/acs.jpcc.6b12902	TRUE	American Chemical Society (ACS)	Journal of Physical Chemistry C				
su	2017	656	10.1021/acs.jpcc.7b03469	TRUE	American Chemical Society (ACS)	Journal of Physical Chemistry C				
su	2017	673	10.1021/acs.langmuir.5b03228	TRUE	American Chemical Society (ACS)	Langmuir				
su	2017	1769	10.1021/acs.orglett.7b00433	TRUE	American Chemical Society (ACS)	Organic Letters				
su	2017	1317	10.1021/acsami.7b06358	TRUE	American Chemical Society (ACS)	ACS Applied Materials and Interfaces				
su	2017	1413	10.1021/acscatal.6b02731	TRUE	American Chemical Society (ACS)	ACS Catalysis				
su	2017	1333	10.1021/acscatal.6b03249	TRUE	American Chemical Society (ACS)	ACS Catalysis				
su	2017	1338	10.1021/acsomega.6b00376	TRUE	American Chemical Society (ACS)	ACS Omega				
su	2017	224	10.1021/acsomega.6b00419	FALSE	American Chemical Society (ACS)	ACS Omega				
su	2017	1271	10.1021/jacs.7b01931	TRUE	American Chemical Society (ACS)	Journal of the American Chemical Society				
su	2017	1331	10.1021/jacs.7b02671	TRUE	American Chemical Society (ACS)	Journal of the American Chemical Society				
su	2017	1229	10.1021/jacs.7b09102	TRUE	American Chemical Society (ACS)	Journal of the American Chemical Society				
su	2017	1267	10.1021/jacs.7b10267	TRUE	American Chemical Society (ACS)	Journal of the American Chemical Society				
su	2017	3000	10.1038/ismej.2017.114	TRUE	Nature Publishing Group	ISME Journal				
su	2017	2700	10.1038/ismej.2017.134	TRUE	Nature Publishing Group	ISME Journal				
su	2017	4440	10.1038/ncomms14130	FALSE	Nature Publishing Group	Nature Communications				
su	2017	3700	10.1038/ncomms15883	FALSE	Nature Publishing Group	Nature Communications				
su	2017	3700	10.1038/ncomms16020	FALSE	Nature Publishing Group	Nature Communications				
su	2017	3700	10.1038/s41467-017-01273-1	FALSE	Nature Publishing Group	Nature Communications				
su	2017	3700	10.1038/s41467-017-01888-4	FALSE	Nature Publishing Group	Nature Communications				
su	2017	2180	10.1038/s41533-017-0068-0	FALSE	Nature Publishing Group	npj Primary Care Respiratory Medicine				
su	2017	1305	10.1038/s41598-017-01508-7	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-02121-4	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/s41598-017-02836-4	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-07508-x	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-09728-7	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-09803-z	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-10766-4	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-12747-z	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-12801-w	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-13263-w	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-13759-5	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/s41598-017-13910-2	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/s41598-017-15486-3	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-16746-y	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-17692-5	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/s41598-017-17772-6	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1305	10.1038/srep44181	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/srep44228	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/srep44802	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/srep44902	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	1305	10.1038/srep45089	FALSE	Nature Publishing Group	Scientific Reports				
su	2017	1566	10.1038/srep46598	FALSE	Nature Publishing Group	Scientific Reports 				
su	2017	552	10.1039/C6RA25707K	FALSE	Royal Society of Chemistry (RSC)	RSC Advances				
su	2017	889	10.1039/C7CC06400D	TRUE	Royal Society of Chemistry (RSC)	Chemical Communications				
su	2017	2395	10.1039/C7EM00473G	TRUE	Royal Society of Chemistry (RSC)	Environmental Science: Processes and Impacts				
su	2017	1955	10.1063/1.4975757	TRUE	AIP Publishing	Journal of Mathematical Physics				
su	2017	1871	10.1063/1.4991381	TRUE	AIP Publishing	Journal of Chemical Physics				
su	2017	2551	10.1073/pnas.1617843114	TRUE	National Academy of Sciences, USA	Proceedings of the National Academy of Sciences				
su	2017	2975	10.1073/pnas.1621227114	TRUE	National Academy of Sciences, USA	Proceedings of the National Academy of Sciences				
su	2017	2960	10.1073/pnas.1705303114	TRUE	National Academy of Sciences, USA	Proceedings of the National Academy of Sciences				
su	2017	1700	10.1075/jlp.17024.ryd	TRUE	John Benjamins Publishing Company	Journal of Language and Politics				
su	2017	1528	10.1080/00295450.2017.1384269	TRUE	Taylor & Francis	Nuclear Technology 				
su	2017	2150	10.1080/00856401.2017.1319145	TRUE	Taylor & Francis	South Asia: Journal of South Asian Studies				
su	2017	2150	10.1080/01639625.2017.1410609	TRUE	Taylor & Francis	Deviant Behavior			1521-0456	
su	2017	1200	10.1080/02813432.2017.1333319	FALSE	Taylor & Francis	Scandinavian Journal of Primary Health Care				
su	2017	2150	10.1080/07292473.2017.1326584	TRUE	Taylor & Francis	War & Society				
su	2017	2150	10.1080/08856257.2017.1295637	TRUE	Taylor & Francis	European Journal of Special Needs Education				
su	2017	2150	10.1080/13603124.2017.1321785	TRUE	Taylor & Francis	International Journal of Leadership in Education				
su	2017	2150	10.1080/1369118x.2017.1348533	TRUE	Taylor & Francis	Information, Communication & Society				
su	2017	2150	10.1080/13691457.2017.1341388	TRUE	Taylor & Francis	European Journal of Social Work				
su	2017	2150	10.1080/13698230.2017.1390661	TRUE	Taylor & Francis	Critical Review of International Social and Political Philosophy				
su	2017	2150	10.1080/14043858.2016.1260335	TRUE	Taylor & Francis	Journal of Scandinavian Studies in Criminology and Crime Prevention				
su	2017	491	10.1080/14616734.2017.1354040	TRUE	Taylor & Francis	Attachment & Human Development				
su	2017	1940	10.1080/15700763.2017.1384503	TRUE	Taylor & Francis	Leadership and Policy in Schools 				
su	2017	1178	10.1080/16000870.2017.1306311	FALSE	Taylor & Francis	Tellus A: Dynamic Meteorology and Oceanography 				
su	2017	1280	10.1080/16000870.2017.1380490	FALSE	Taylor & Francis	Tellus A: Dynamic Meteorology and Oceanography 				
su	2017	1600	10.1080/16000889.2017.1331102	FALSE	Taylor & Francis	Tellus B: Chemical and Physical Meteorology 				
su	2017	1360	10.1080/16000889.2017.1353387	FALSE	Taylor & Francis	Tellus B: Chemical and Physical Meteorology 				
su	2017	2150	10.1080/16506073.2017.1401115	TRUE	Taylor & Francis	Cognitive Behaviour Therapy 				
su	2017	1580	10.1080/17518369.2017.1319109	FALSE	Taylor & Francis	Polar Research				
su	2017	1264	10.1080/17518369.2017.1325135	FALSE	Taylor & Francis	Polar Research				
su	2017	1531	10.1080/19336934.2017.1297350	TRUE	Taylor & Francis	Fly				
su	2017	1955	10.1080/20021518.2017.1332858	FALSE	Taylor & Francis	Society, Health and Vulnerability				
su	2017	1153	10.1080/23311908.2017.1391677	FALSE	Taylor & Francis	Cogent Psychology				
su	2017	1965	10.1080/23337486.2017.1395675	TRUE	Taylor & Francis	Critical Military Studies				
su	2017	1884	10.1088/1361-6455/aa52e1	TRUE	IOP Publishing	Journal of Physics B: Atomic, Molecular and Optical Physics				
su	2017	2279	10.1088/1367-2630/aa513e	FALSE	IOP Publishing	New Journal of Physics				
su	2017	144	10.1088/1748-9326/aa7392	FALSE	IOP Publishing	Environmental Research Letters				
su	2017	1800	10.1088/1748-9326/aa81dc	FALSE	IOP Publishing	Environmental Research Letters				
su	2017	1333	10.1088/1748-9326/aa9d23	FALSE	IOP Publishing	Environmental Research Letters				
su	2017	2194	10.1088/1751-8121/aa8125	TRUE	IOP Publishing	Journal of Physics A: Mathematical and Theoretical				
su	2017	3360	10.1093/applin/amx010	TRUE	Oxford University Press (OUP)	Applied Linguistics 				
su	2017	3080	10.1093/bjc/azx071	TRUE	Oxford University Press (OUP)	British Journal of Criminology				
su	2017	2506	10.1093/esr/jcx051	TRUE	Oxford University Press (OUP)	European Sociological Review				
su	2017	2634	10.1093/esr/jcx087	TRUE	Oxford University Press (OUP)	European Sociological Review				
su	2017	1463	10.1093/gbe/evx169	FALSE	Oxford University Press (OUP)	Genome Biology and Evolution				
su	2017	1463	10.1093/gbe/evx206	FALSE	Oxford University Press (OUP)	Genome Biology and Evolution				
su	2017	2926	10.1093/gerona/glx054	TRUE	Oxford University Press (OUP)	Journals of Gerontology, Series A				
su	2017	2450	10.1093/ije/dyw369	TRUE	Oxford University Press (OUP)	International Journal of Epidemiology 				
su	2017	2450	10.1093/ije/dyx260	TRUE	Oxford University Press (OUP)	International Journal of Epidemiology 				
su	2017	3060	10.1093/jel/eqx020	TRUE	Oxford University Press (OUP)	Journal of Environmental Law				
su	2017	180	10.1093/nar/gkw1324	FALSE	Oxford University Press (OUP)	Nucleic Acids Research				
su	2017	1065	10.1093/nar/gkx1138	FALSE	Oxford University Press (OUP)	Nucleic Acids Research				
su	2017	1278	10.1093/nar/gkx708	FALSE	Oxford University Press (OUP)	Nucleic Acids Research				
su	2017	2450	10.1093/protein/gzx045	TRUE	Oxford University Press (OUP)	Protein Engineering, Design, and Selection				
su	2017	1422	10.1093/scan/nsx089	FALSE	Oxford University Press (OUP)	Social Cognitive and Affective Neuroscience				
su	2017	2275	10.1093/sf/sox051	TRUE	Oxford University Press (OUP)	Social Forces				
su	2017	2040	10.1098/rspb.2017.0897	TRUE	Royal Society Publishing	Proceedings of the Royal Society B: Biological Sciences				
su	2017	2880	10.1098/rspb.2017.1126	TRUE	Royal Society Publishing	Proceedings of the Royal Society B: Biological Sciences				
su	2017	2040	10.1098/rspb.2017.1594	TRUE	Royal Society Publishing	Proceedings of the Royal Society B: Biological Sciences				
su	2017	2434	10.1103/PhysRevLett.119.075502	TRUE	American Physical Society (APS)	Physical Review Letters				
su	2017	2218	10.1103/PhysRevX.7.021038	FALSE	American Physical Society (APS)	Physical Review X				
su	2017	256	10.1107/S160057671601863X	TRUE	Wiley	Journal of Applied Crystallography				
su	2017	1064	10.1107/S205225251701226X	FALSE	International Union Crystallography	IUCrJ				
su	2017	225	10.1111/1462-2920.13407	TRUE	Wiley	Environmental Microbiology				
su	2017	3447	10.1111/1462-2920.13592	TRUE	Wiley	Environmental Microbiology				
su	2017	2500	10.1111/1475-6765.12215	TRUE	Wiley	European Journal of Political Research				
su	2017	4375	10.1111/1755-0998.12673	TRUE	Wiley	Molecular Ecology Resources 				
su	2017	3125	10.1111/apa.13993	TRUE	Wiley	Acta Paediatrica				
su	2017	2500	10.1111/apa.13997	TRUE	Wiley	Acta Paediatrica				
su	2017	3125	10.1111/apa.14004	TRUE	Wiley	Acta Paediatrica				
su	2017	2408	10.1111/ecoj.12328	TRUE	Wiley	Economic Journal 				
su	2017	2500	10.1111/een.12453	TRUE	Wiley	Ecological Entomology				
su	2017	3583	10.1111/ele.12815	TRUE	Wiley	Ecology Letters				
su	2017	3142	10.1111/faf.12259	TRUE	Wiley	Fish and Fisheries				
su	2017	3938	10.1111/gcb.13642	TRUE	Wiley	Global Change Biology 				
su	2017	4159	10.1111/gcb.13660	TRUE	Wiley	Global Change Biology 				
su	2017	3604	10.1111/gcb.13896	TRUE	Wiley	Global Change Biology 				
su	2017	2500	10.1111/lam.12838	TRUE	Wiley	Letters in Applied Microbiology				
su	2017	1500	10.1111/oik.04315	TRUE	Wiley	Oikos 				
su	2017	2500	10.1111/padr.12037	TRUE	Wiley	Population and Development Review				
su	2017	2500	10.1111/padr.12091	TRUE	Wiley	Population and Development Review				
su	2017	2579	10.1126/sciadv.1601990	FALSE	American Association for the Advancement of Science (AAAS)	Science Advances				
su	2017	3415	10.1126/sciadv.1602485	FALSE	American Association for the Advancement of Science (AAAS)	Science Advances				
su	2017	3812	10.1126/sciadv.1603043	FALSE	American Association for the Advancement of Science (AAAS)	Science Advances				
su	2017	3415	10.1126/sciadv.1700279	FALSE	American Association for the Advancement of Science (AAAS)	Science Advances				
su	2017	2974	10.1128/AEM.03430-16	TRUE	American Society for Microbiology	Applied and Environmental Microbiology				
su	2017	2691	10.1128/MCB.00027-17	TRUE	American Society for Microbiology	Molecular and Cellular Biology				
su	2017	1113	10.1136/bmjopen-2017-015963	FALSE	BMJ	BMJ Open				
su	2017	2143	10.1136/oemed-2017-104592	TRUE	BMJ	Occupational and Environmental Medicine				
su	2017	221	10.1139/cjfas-2016-0039	TRUE	NRC Research Press (Canadian Science Publishing)	Canadian Journal of Fisheries and Aquatic Sciences				
su	2017	1330	10.1163/24056480-00104007	TRUE	Brill	Journal of World Literature				
su	2017	676	10.1175/JAS-D-17-0241.1	TRUE	American Meteorological Society	Journal of the Atmospheric Sciences				
su	2017	2130	10.1175/JCLI-D-16-0466.1	TRUE	American Meteorological Society	Journal of Climate				
su	2017	3240	10.1175/JCLI-D-16-0710.1	TRUE	American Meteorological Society	Journal of Climate				
su	2017	972	10.1175/JCLI-D-17-0101.1	TRUE	American Meteorological Society	Journal of Climate				
su	2017	3208	10.1175/JCLI-D-17-0202.1	TRUE	American Meteorological Society	Journal of Climate				
su	2017	676	10.1175/JCLI-D-17-0386.1	TRUE	American Meteorological Society	Journal of Climate				
su	2017	2911	10.1175/JPO-D-17-0022.1	TRUE	American Meteorological Society	Journal of Physical Oceanography				
su	2017	1817	10.1177/0042098017705829	TRUE	SAGE Publications	Urban Studies				
su	2017	2654	10.1177/1077559517701855	TRUE	SAGE Publications	Child Maltreatment				
su	2017	1606	10.1186/s12888-017-1252-z	FALSE	BioMed Central	BMC Psychiatry				
su	2017	1615	10.1186/s12888-017-1572-z	FALSE	BioMed Central	BMC Psychiatry				
su	2017	1374	10.1186/s12889-017-4153-7	FALSE	BioMed Central	BMC Public Health				
su	2017	1394	10.1186/s12889-017-4447-9	FALSE	BioMed Central	BMC Public Health				
su	2017	1526	10.1186/s12889-017-4645-5	FALSE	BioMed Central	BMC Public Health				
su	2017	1280	10.1186/s12889-017-4899-y	FALSE	BioMed Central	BMC Public Health				
su	2017	1553	10.1186/s12909-016-0848-1	FALSE	BioMed Central	BMC Medical Education				
su	2017	1326	10.1186/s12940-017-0261-1	FALSE	BioMed Central	Environmental Health				
su	2017	2088	10.1186/s13059-017-1324-x	FALSE	BioMed Central	Genome Biology				
su	2017	1375	10.1186/s13195-018-0336-4	FALSE	BioMed Central	Alzheimer's Research and Therapy				
su	2017	3072	10.1242/dev.153999	TRUE	Company of Biologists	Development				
su	2017	2354	10.1261/rna.059725.116	TRUE	Cold Spring Harbor Laboratory Press	RNA				
su	2017	2055	10.1371/journal.pcbi.1005316	FALSE	Public Library of Science (PLoS)	PLoS Computational Biology				
su	2017	1990	10.1371/journal.pcbi.1005375	FALSE	Public Library of Science (PLoS)	PLoS Computational Biology				
su	2017	1907	10.1371/journal.pgen.1007148	FALSE	Public Library of Science (PLoS)	PLoS Genetics				
su	2017	1334	10.1371/journal.pone.0172496	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1362	10.1371/journal.pone.0173888	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1362	10.1371/journal.pone.0174384	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1325	10.1371/journal.pone.0175506	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	874	10.1371/journal.pone.0175532	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1327	10.1371/journal.pone.0177778	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1313	10.1371/journal.pone.0178423	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1276	10.1371/journal.pone.0179933	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1312	10.1371/journal.pone.0180157	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1271	10.1371/journal.pone.0181386	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1267	10.1371/journal.pone.0181419	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1276	10.1371/journal.pone.0182342	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1215	10.1371/journal.pone.0182526	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1224	10.1371/journal.pone.0183999	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1200	10.1371/journal.pone.0185375	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1276	10.1371/journal.pone.0186830	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1219	10.1371/journal.pone.0186929	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1257	10.1371/journal.pone.0189447	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1276	10.1371/journal.pone.0190066	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	1267	10.1371/journal.pone.0190142	FALSE	Public Library of Science (PLoS)	PLoS ONE				
su	2017	2027	10.1371/journal.ppat.1006251	FALSE	Public Library of Science (PLoS)	PLoS Pathogens				
su	2017	1899	10.1371/journal.ppat.1006739	FALSE	Public Library of Science (PLoS)	PLoS Pathogens				
su	2017	2000	10.1515/applirev-2017-0078	TRUE	de Gruyter	Applied Linguistics Review				
su	2017	2000	10.1515/iral-2017-0010	TRUE	de Gruyter	IRAL - International Review of Applied Linguistics in Language Teaching 				
su	2017	2000	10.1515/multi-2016-0043	TRUE	de Gruyter	Multilingua				
su	2017	500	10.1515/opli-2017-0002	FALSE	de Gruyter	Open Linguistics 				
su	2017	500	10.1515/opli-2017-0018	FALSE	de Gruyter	Open Linguistics 				
su	2017	2000	10.1515/ppb-2016-0043	FALSE	de Gruyter	Polish Psychological Bulletin				
su	2017	519	10.15195/v4.a12	FALSE	Society for Sociological Science	Sociological Science				
su	2017	1831	10.1534/g3.117.039487	FALSE	Genetics Society of America	G3				
su	2017	266	10.1539/joh.16-0295-OA	TRUE	Japan Society for Occupational Health	Journal of Occupational Health				
su	2017	2590	10.18632/aging.101174	FALSE	Impact Journals, LLC	Aging				
su	2017	313	10.3389/fams.2017.00026	FALSE	Frontiers Media	Frontiers in Applied Mathematics and Statistics				
su	2017	2238	10.3389/fcimb.2017.00016	FALSE	Frontiers Media	Frontiers in Cellular and Infection Microbiology				
su	2017	2227	10.3389/fcimb.2017.00058	FALSE	Frontiers Media	Frontiers in Cellular and Infection Microbiology				
su	2017	2126	10.3389/fimmu.2017.01699	FALSE	Frontiers Media	Frontiers in Immunology				
su	2017	2126	10.3389/fimmu.2017.01865	FALSE	Frontiers Media	Frontiers in Immunology				
su	2017	1602	10.3389/fmars.2017.00440	FALSE	Frontiers Media	Frontiers in Marine Science				
su	2017	1898	10.3389/fmicb.2017.00661	FALSE	Frontiers Media	Frontiers in Microbiology				
su	2017	1931	10.3389/fmicb.2017.00810	FALSE	Frontiers Media	Frontiers in Microbiology				
