institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
liu	2017	1355	10.1371/journal.pone.0174177	FALSE						
liu	2017	1342	10.1371/journal.pone.0172797	FALSE						
liu	2017	1939	10.1371/journal.pntd.0005390	FALSE						
liu	2017	1288	10.1371/journal.pone.0171714	FALSE						
liu	2017	1288	10.1371/journal.pone.0166548	FALSE						
liu	2017	1940	10.1371/journal.pcbi.1005608	FALSE						
liu	2017	1784	10.1177/1687814017695174	TRUE						
liu	2017	1264	10.1126/sciadv.1600327	FALSE						
liu	2017	2778	10.1126/sciadv.1700345	FALSE						
liu	2017	3246	10.1126/sciadv.1700642	FALSE						
liu	2017	435	10.1080/21663831.2017.1343207	FALSE						
liu	2017	2150	10.1080/08351813.2017.1301293	TRUE						
liu	2017	2150	10.1080/07292473.2017.1326584	TRUE						
liu	2017	3750	10.1002/jmri.25691	TRUE						
liu	2017	3750	10.1002/mrm.26574	TRUE						
liu	2017	1642	10.1002/brb3.763	TRUE						
liu	2017	2500	10.1002/cphc.201700126	TRUE						
liu	2017	1900	10.1136/bmjopen-2016-014230	FALSE						
liu	2017	2960	10.1016/j.sab.2017.03.002	TRUE						
liu	2017	2345	10.1016/j.bbi.2016.12.007	TRUE						
liu	2017	1413	10.1016/j.nicl.2017.06.001	FALSE						
liu	2017	987	10.1016/j.jbef.2017.04.002	TRUE						
liu	2017	2691	10.1016/j.amjms.2017.05.013	TRUE						
liu	2017	1830	10.1016/j.npep.2017.03.005	TRUE						
liu	2017	1121	10.1016/j.invent.2017.03.002	FALSE						
liu	2017	471	10.1016/j.dib.2016.12.046	FALSE						
liu	2017	1121	10.1016/j.invent.2017.01.001	FALSE						
liu	2017	1516	10.1186/s12864-017-3488-x	FALSE						
liu	2017	1513	10.1186/s13034-017-0146-7	FALSE						
liu	2017	1344.9	10.1186/s12887-017-0864-2	FALSE						
liu	2017	1569.1	10.1186/s12889-017-4357-x	FALSE						
liu	2017	1891.7	10.1186/s11556-017-0171-9	FALSE						
liu	2017	1619.6	10.1186/s12872-017-0557-7	FALSE						
liu	2017	1750.8	10.1186/s13049-017-0395-8	FALSE						
liu	2017	1565	10.1186/s13063-017-1898-3	FALSE						
liu	2017	1591.5	10.1186/s12872-017-0512-7	FALSE						
liu	2017	1837.4	10.1186/s12991-017-0137-3	FALSE						
liu	2017	1537.5	10.1186/s12944-017-0505-7	FALSE						
liu	2017	1522.6	10.1186/s12891-017-1581-6	FALSE						
liu	2017	1519.5	10.1186/s12906-017-1844-7	FALSE						
liu	2017	1109.7	10.1108/JKM-10-2016-0438	TRUE						
liu	2017	2078.9	10.2147/JPR.S125667	FALSE						
liu	2017	2641.1	10.1158/2326-6066.CIR-16-0150	TRUE						
liu	2017	2059.9	10.2147/JPR.S128597	FALSE						
liu	2017	1722.5	10.1534/g3.116.028308	FALSE						
liu	2017	1848.4	10.1534/g3.116.037721	FALSE						
liu	2017	1974.9	10.1063/1.4977812	TRUE						
liu	2017	1163.3	10.1063/1.4974461	FALSE						
liu	2017	3270.6	10.1242/dmm.029637	FALSE						
liu	2017	1300.9	10.1242/bio.022749 	FALSE						
liu	2017	1361.5	10.1021/acs.jpcc.7b01758	TRUE						
liu	2017	2030.5	10.2147/JPR.S119845	FALSE						
liu	2017	2629.1	10.1172/JCI90678	FALSE						
liu	2017	2345.1	10.3389/fpsyg.2017.00368	FALSE						
liu	2017	2174	10.1044/2016_JSLHR-H-16-0160	TRUE						
liu	2017	1016.8		FALSE	e-Century Publishing Corporation	International Journal of Burns and Trauma	2160-2026			"http://www.ijbt.org/IJBT_V7N1.html  Int J Burn Trauma 2017;7(1):6-11"
liu	2017	2030.5	10.2147/JPR.S138113	FALSE						
liu	2017	2151.1	10.3389/fcimb.2017.00278	FALSE						
liu	2017	1694.6	10.3389/fchem.2017.00028	FALSE						
liu	2017	2236.7	10.3389/fpsyg.2017.00460	FALSE						
liu	2017	1823.9	10.3389/fphys.2017.00043	FALSE						
liu	2017	1994.6	10.1155/2017/5806351	FALSE						
