institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
liu,2021,2538.75,10.3389/feart.2021.722215,FALSE,Frontiers,Frontiers in Earth Science,2296-6463,,,https://www.frontiersin.org/articles/10.3389/feart.2021.722215/full
liu,2021, 842.44,10.3389/fcomm.2021.663307,FALSE,Frontiers,Frontiers in Communication,,,,https://www.frontiersin.org/articles/10.3389/fcomm.2021.663307/full
liu,2021,2545.56,10.3389/fpsyg.2021.569920,FALSE,Frontiers,Frontiers in Psychology,1664-1078,,,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.569920/full
liu,2021,1021.99,10.1177/14791641211002470,TRUE,Sage,Diabetes and Vascular Disease Research,,1479-1641,1752-8984,https://journals.sagepub.com/doi/full/10.1177/14791641211002470
liu,2021, 965.59,10.1177/20552076211029776,FALSE,Sage,Digital Health,2055-2076,,,https://journals.sagepub.com/doi/10.1177/20552076211029776
liu,2021,1029.29,10.1177/23337214211027683,FALSE,SAGE,Gerontology and Geriatric Medicine,2333-7214,,,https://journals.sagepub.com/doi/full/10.1177/23337214211027683
liu,2021,1011.54,10.1177/1609406921998907,FALSE,SAGE,International Journal of Qualitative Methods,1609-4069,,,https://journals.sagepub.com/doi/10.1177/1609406921998907
liu,2021,1402.09,10.1177/23312165211052764,FALSE,Sage,Trends in Hearing,2331-2165,,,https://journals.sagepub.com/doi/10.1177/23312165211052764?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed
liu,2021,2418.56,10.1080/13602381.2021.2012987,TRUE,Taylor & Francis,Asia Pacific Business Review,,1360-2381,1743-792X,https://www.tandfonline.com/doi/full/10.1080/13602381.2021.2012987?src=
liu,2021,2664.57,10.1080/11038128.2021.2007997,TRUE,Taylor & Francis,Scandinavian Journal of Occupational Therapy,,1103-8128,1651-2014,https://www.tandfonline.com/doi/full/10.1080/11038128.2021.2007997?tab=permissions&scroll=top
liu,2021,2418.56,10.1080/02660830.2021.2007662,TRUE,Taylor & Francis,Studies in the Education of Adults,,0266-0830,1478-9833,https://www.tandfonline.com/doi/full/10.1080/02660830.2021.2007662
liu,2021,2418.56,10.1080/14783363.2021.2004887,TRUE,Taylor & Francis,Total Quality Management & Business Excellence,,1478-3363,1478-3371,https://www.tandfonline.com/doi/full/10.1080/14783363.2021.2004887
