"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"uu",2015,0,"10.3109/03009734.2015.1109569",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"26610050","PMC4812054",NA,NA,FALSE
"umu",2015,0,"10.3109/03009734.2015.1122687",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"26849806","PMC4812053",NA,NA,FALSE
"gu",2015,0,"10.3109/17453674.2015.1135664",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"26848766","PMC4900098",NA,NA,TRUE
"uu",2016,0,"10.3109/03009734.2016.1141810",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"26915921","PMC4812058",NA,NA,FALSE
"uu",2016,0,"10.3109/03009734.2016.1144664",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"26933994","PMC4812052",NA,NA,FALSE
"uu",2016,0,"10.3109/03009734.2016.1144663",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"26959327","PMC4812060",NA,NA,FALSE
"uu",2016,0,"10.3109/17453674.2016.1146511",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"26854321","PMC4812089",NA,NA,TRUE
"umu",2016,0,"10.3109/03009734.2016.1152332",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27007259","PMC4900065",NA,NA,FALSE
"lu",2016,0,"10.3109/17453674.2016.1152855",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"26905618","PMC4900094",NA,NA,TRUE
"uu",2016,0,"10.3109/03009734.2016.1154905",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27044660","PMC4900067",NA,NA,FALSE
"ki",2016,0,"10.3109/03009734.2016.1158756",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27064303","PMC4967266",NA,NA,FALSE
"lu",2016,0,"10.3109/17453674.2016.1161451",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"26982799","PMC4900082",NA,NA,TRUE
"uu",2016,0,"10.3109/03009734.2016.1165317",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27117607","PMC4900070",NA,NA,FALSE
"uu",2016,0,"10.3109/03009734.2016.1164769",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27124642","PMC4900068",NA,NA,FALSE
"uu",2016,0,"10.3109/03009734.2016.1164770",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27181824","PMC4900074",NA,NA,FALSE
"lu",2016,0,"10.3109/17453674.2016.1170548",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27212102","PMC4900081",NA,NA,TRUE
"uu",2016,0,"10.3109/03009734.2016.1173746",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27460605","PMC4967268",NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1176094",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27216564","PMC4967265",NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1189470",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1191564",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2016,0,"10.1080/17453674.2016.1195663",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27339330","PMC4967283",NA,NA,TRUE
"uu",2016,0,"10.1080/03009734.2016.1195900",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27416324","PMC4967260",NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1198441",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27356590","PMC4967264",NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1201177",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27379448","PMC4967261",NA,NA,FALSE
"ki",2016,0,"10.1080/03009734.2016.1201553",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"ki",2016,0,"10.1080/17453674.2016.1202013",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27331243","PMC5016913",NA,NA,TRUE
"lu",2016,0,"10.1080/17453674.2016.1205173",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27391663","PMC5016912",NA,NA,TRUE
"liu",2016,0,"10.1080/17453674.2016.1205172",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27357416","PMC5016903",NA,NA,TRUE
"ki",2016,0,"10.1080/03009734.2016.1208310",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1210267",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2016,0,"10.1080/17453674.2016.1210940",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27436058","PMC5016915",NA,NA,TRUE
"uu",2016,0,"10.1080/03009734.2016.1211776",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2016,0,"10.1080/19420889.2016.1216740",FALSE,"Taylor & Francis","Communicative & Integrative Biology","1942-0889",NA,"1942-0889",NA,NA,TRUE,"27829980","PMC5100654",NA,NA,TRUE
"uu",2016,0,"10.1080/03009734.2016.1218575",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"ki",2016,0,"10.1080/03009734.2016.1219432",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1228721",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27690722",NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1230157",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27658527",NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1225870",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"27622962",NA,NA,NA,FALSE
"uu",2016,0,"10.1080/03009734.2016.1238426",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2016,0,"10.1080/17453674.2016.1248315",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27892748","PMC5251262",NA,NA,TRUE
"liu",2016,0,"10.1080/17453674.2016.1269273",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"27998203","PMC5251253",NA,NA,TRUE
"uu",2016,0,"10.1080/03009734.2016.1271843",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"28145795",NA,NA,NA,FALSE
"umu",2016,0,"10.1080/16549716.2017.1272236",FALSE,"Taylor & Francis","Global Health Action","1654-9716","1654-9716","1654-9880",NA,NA,TRUE,"28219314",NA,NA,NA,TRUE
"liu",2016,0,"10.1080/17453674.2016.1274587",FALSE,"Taylor & Francis","Acta Orthopaedica","1745-3674","1745-3674","1745-3682",NA,NA,TRUE,"28128005",NA,NA,NA,TRUE
"gu",2016,0,"10.1080/20004508.2016.1275177",FALSE,"Taylor & Francis","Education Inquiry","2000-4508",NA,"2000-4508",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"gu",2016,0,"10.1080/20004508.2016.1275182",FALSE,"Taylor & Francis","Education Inquiry","2000-4508",NA,"2000-4508",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"umu",2016,0,"10.1080/16549716.2017.1275189",FALSE,"Taylor & Francis","Global Health Action","1654-9716","1654-9716","1654-9880",NA,NA,TRUE,"28304235",NA,NA,NA,TRUE
"su",2016,0,"10.1080/20004508.2016.1275187",FALSE,"Taylor & Francis","Education Inquiry","2000-4508",NA,"2000-4508",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"umu",2016,0,"10.1080/20004508.2016.1275185",FALSE,"Taylor & Francis","Education Inquiry","2000-4508",NA,"2000-4508",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"ki",2017,0,"10.1080/16512235.2017.1281963",FALSE,"Taylor & Francis","Microbial Ecology in Health and Disease",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"ki",2017,0,"10.1080/16512235.2017.1281946",FALSE,"Taylor & Francis","Microbial Ecology in Health and Disease",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"uu",2017,0,"10.1080/03009734.2017.1285374",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences",NA,NA,NA,NA,NA,FALSE,"28276779",NA,NA,NA,NA
"uu",2017,0,"10.1080/03009734.2017.1285836",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences",NA,NA,NA,NA,NA,FALSE,"28276782",NA,NA,NA,NA
"uu",2017,0,"10.1080/03009734.2016.1274806",FALSE,"Taylor & Francis","Upsala Journal of Medical Sciences","0300-9734","0300-9734","2000-1967",NA,NA,TRUE,"28256956",NA,NA,NA,FALSE
"uu",2016,982,"10.1080/21592535.2015.1133394",FALSE,"Taylor & Francis","Biomatter","2159-2535",NA,"2159-2535",NA,NA,TRUE,"26727581","PMC4927199",NA,NA,FALSE
"gu",2016,248,"10.1080/23723556.2015.1124174",TRUE,"Taylor & Francis","Molecular & Cellular Oncology","2372-3556",NA,"2372-3556",NA,NA,TRUE,"27308621","PMC4905420",NA,NA,FALSE
"umu",2016,248,"10.1080/19336934.2016.1182269",TRUE,"Taylor & Francis","Fly","1933-6934","1933-6934","1933-6942",NA,NA,TRUE,"27116253","PMC4970531",NA,NA,FALSE
"lu",2016,734,"10.1080/15592294.2016.1178418",TRUE,"Taylor & Francis","Epigenetics","1559-2294","1559-2294","1559-2308",NA,NA,TRUE,"27148772","PMC4939923",NA,NA,FALSE
"gu",2016,734,"10.1080/21624054.2016.1206171",TRUE,"Taylor & Francis","Worm","2162-4054",NA,"2162-4054",NA,NA,TRUE,"27695656","PMC5022664",NA,NA,FALSE
"su",2016,734,"10.1080/19491034.2016.1220465",TRUE,"Taylor & Francis","Nucleus","1949-1034","1949-1034","1949-1042",NA,NA,TRUE,"27541860","PMC5039005",NA,NA,FALSE
"uu",2016,982,"10.1080/21592535.2015.1123842",FALSE,"Taylor & Francis","Biomatter","2159-2535",NA,"2159-2535",NA,NA,TRUE,"26787304","PMC5055208",NA,NA,FALSE
"ki",2016,468,"10.1080/2162402X.2015.1093722",TRUE,"Taylor & Francis","OncoImmunology","2162-402X",NA,"2162-402X",NA,NA,TRUE,"27467926","PMC4910721",NA,NA,FALSE
"ki",2016,734,"10.1080/15476286.2016.1243647",TRUE,"Taylor & Francis","RNA Biology","1547-6286","1547-6286","1555-8584",NA,NA,TRUE,"27715493",NA,NA,NA,FALSE
"gu",2016,734,"10.1080/15476286.2016.1249092",TRUE,"Taylor & Francis","RNA Biology","1547-6286","1547-6286","1555-8584",NA,NA,TRUE,"27791479","PMC5270547",NA,NA,FALSE
"lu",2016,734,"10.1080/21623945.2016.1252011",TRUE,"Taylor & Francis","Adipocyte","2162-3945","2162-3945","2162-397X",NA,NA,TRUE,"27994949","PMC5160390",NA,NA,FALSE
"gu",2015,702,"10.1080/21624054.2015.1096490",TRUE,"Taylor & Francis","Worm","2162-4054",NA,"2162-4054",NA,NA,TRUE,"27123370","PMC4826155",NA,NA,FALSE
"gu",2016,702,"10.1080/2162402X.2015.1091147",TRUE,"Taylor & Francis","OncoImmunology","2162-402X",NA,"2162-402X",NA,NA,TRUE,"27141351","PMC4839365",NA,NA,FALSE
"ki",2015,702,"10.1080/15476286.2015.1110675",TRUE,"Taylor & Francis","RNA Biology","1547-6286","1547-6286","1555-8584",NA,NA,TRUE,"26669816","PMC4829308",NA,NA,FALSE
"lu",2015,734,"10.1080/19382014.2015.1118195",TRUE,"Taylor & Francis","Islets","1938-2014","1938-2014","1938-2022",NA,NA,TRUE,"26742564","PMC4878264",NA,NA,FALSE
"ki",2016,734,"10.1080/2162402X.2015.1128613",TRUE,"Taylor & Francis","OncoImmunology","2162-402X",NA,"2162-402X",NA,NA,TRUE,"27467944","PMC4910727",NA,NA,FALSE
"ki",2016,234,"10.1080/19490976.2015.1127480",TRUE,"Taylor & Francis","Gut Microbes","1949-0976","1949-0976","1949-0984",NA,NA,TRUE,"26939855","PMC4856455",NA,NA,FALSE
"gu",2016,702,"10.1080/15548627.2015.1132134",TRUE,"Taylor & Francis","Autophagy","1554-8627","1554-8627","1554-8635",NA,NA,TRUE,"26727396","PMC4835980",NA,NA,FALSE
"gu",2016,702,"10.1080/15592294.2016.1138195",TRUE,"Taylor & Francis","Epigenetics","1559-2294","1559-2294","1559-2308",NA,NA,TRUE,"26786290","PMC4846113",NA,NA,FALSE
"liu",2015,234,"10.1080/19336896.2015.1065373",TRUE,"Taylor & Francis","Prion","1933-6896","1933-6896","1933-690X",NA,NA,TRUE,"26218890","PMC4601310",NA,NA,FALSE
"ki",2016,1473,"10.1080/2162402X.2016.1232222",TRUE,"Taylor & Francis","OncoImmunology","2162-402X",NA,"2162-402X",NA,NA,TRUE,"28123870","PMC5214950",NA,NA,FALSE
"lu",2014,702,"10.4161/21623945.2014.960694",TRUE,"Taylor & Francis","Adipocyte","2162-3945","2162-3945","2162-397X",NA,NA,TRUE,"26167409","PMC4496978",NA,NA,FALSE
"ki",2015,702,"10.1080/19491034.2015.1106675",TRUE,"Taylor & Francis","Nucleus","1949-1034","1949-1034","1949-1042",NA,NA,TRUE,"26734725","PMC4915514",NA,NA,FALSE
"ki",2015,702,"10.1080/15548627.2015.1068489",TRUE,"Taylor & Francis","Autophagy","1554-8627","1554-8627","1554-8635",NA,NA,TRUE,"26259639","PMC4590675",NA,NA,FALSE
"liu",2012,468,"10.1080/21663831.2012.749814",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831",NA,"2166-3831",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2013,413,"10.1080/21663831.2013.802262",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831",NA,"2166-3831",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"cth",2013,413,"10.1080/21663831.2013.844737",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831",NA,"2166-3831",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"su",2013,2132,"10.1080/17449626.2013.773180",TRUE,"Taylor & Francis","Journal of Global Ethics","1744-9626","1744-9626","1744-9634",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"liu",2013,413,"10.1080/21663831.2013.865105",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831",NA,"2166-3831",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"liu",2014,1239,"10.1080/21693277.2014.898219",FALSE,"Taylor & Francis","Production & Manufacturing Research",NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"uu",2014,2132,"10.1080/00393274.2013.871975",TRUE,"Taylor & Francis","Studia Neophilologica","0039-3274","0039-3274","1651-2308",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"gu",2014,2132,"10.1080/16506073.2014.921834",TRUE,"Taylor & Francis","Cognitive Behaviour Therapy","1650-6073","1650-6073","1651-2316",NA,NA,TRUE,"24911260","PMC4260664",NA,NA,FALSE
"lu",2014,446,"10.1080/21650020.2014.939297",FALSE,"Taylor & Francis","Urban, Planning and Transport Research","2165-0020",NA,"2165-0020",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"uu",2014,2132,"10.1080/00393274.2013.822742",TRUE,"Taylor & Francis","Studia Neophilologica","0039-3274","0039-3274","1651-2308",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"liu",2014,372,"10.1080/21663831.2014.944676",FALSE,"Taylor & Francis","Materials Research Letters","2166-3831",NA,"2166-3831",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2014,2132,"10.1080/02691728.2011.604445",TRUE,"Taylor & Francis","Social Epistemology","0269-1728","0269-1728","1464-5297",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"uu",2014,2132,"10.1080/00393274.2012.751670",TRUE,"Taylor & Francis","Studia Neophilologica","0039-3274","0039-3274","1651-2308",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2015,3040,"10.1517/17460441.2015.1032936",TRUE,"Taylor & Francis","Expert Opinion on Drug Discovery","1746-0441","1746-0441","1746-045X",NA,NA,TRUE,"25835573","PMC4487606",NA,NA,FALSE
"lu",2015,1115,"10.1080/23335432.2015.1014848",FALSE,"Taylor & Francis","International Biomechanics","2333-5432",NA,"2333-5432",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2015,2132,"10.3109/00365513.2015.1025427",TRUE,"Taylor & Francis","Scandinavian Journal of Clinical and Laboratory Investigation","0036-5513","0036-5513","1502-7686",NA,NA,TRUE,"25919022","PMC4487590",NA,NA,FALSE
"umu",2015,694,"10.3109/23320885.2015.1054392",FALSE,"Taylor & Francis","Case Reports in Plastic Surgery and Hand Surgery","2332-0885",NA,"2332-0885",NA,NA,TRUE,"27252972","PMC4793792",NA,NA,FALSE
"su",2015,1169,"10.1080/23311940.2015.1058465","Cogent","Taylor & Francis","Cogent Physics","2331-1940",NA,"2331-1940",NA,NA,TRUE,NA,NA,NA,NA,TRUE
"gu",2015,2760,"10.1586/14737159.2015.1057124",TRUE,"Taylor & Francis","Expert Review of Molecular Diagnostics","1473-7159","1473-7159","1744-8352",NA,NA,TRUE,"26132215","PMC4673511",NA,NA,FALSE
"lu",2015,2074,"10.1080/00140139.2015.1019575",TRUE,"Taylor & Francis","Ergonomics","0014-0139","0014-0139","1366-5847",NA,NA,TRUE,"25761380","PMC4566900",NA,NA,FALSE
"gu",2015,397,"10.3109/02813432.2015.1067515",FALSE,"Taylor & Francis","Scandinavian Journal of Primary Health Care","0281-3432","0281-3432","1502-7724",NA,NA,TRUE,"26194171","PMC4750718",NA,NA,TRUE
"ki",2015,2132,"10.1080/09297049.2015.1063595",TRUE,"Taylor & Francis","Child Neuropsychology","0929-7049","0929-7049","1744-4136",NA,NA,TRUE,"26212755","PMC5214099",NA,NA,FALSE
"lu",2015,2132,"10.3109/17435390.2015.1048324",TRUE,"Taylor & Francis","Nanotoxicology","1743-5390","1743-5390","1743-5404",NA,NA,TRUE,"26186033","PMC4819849",NA,NA,FALSE
"lu",2015,2132,"10.3109/0284186X.2015.1075663",TRUE,"Taylor & Francis","Acta Oncologica","0284-186X","0284-186X","1651-226X",NA,NA,TRUE,"26362587","PMC4819809",NA,NA,FALSE
"gu",2015,2132,"10.3109/00365521.2015.1087588",TRUE,"Taylor & Francis","Scandinavian Journal of Gastroenterology","0036-5521","0036-5521","1502-7708",NA,NA,TRUE,"26418670","PMC4732462",NA,NA,FALSE
"liu",2015,2132,"10.1080/10400435.2015.1092182",TRUE,"Taylor & Francis","Assistive Technology","1040-0435","1040-0435","1949-3614",NA,NA,TRUE,"26496529","PMC4867850",NA,NA,FALSE
"uu",2015,347,"10.3109/23320885.2015.1102067",FALSE,"Taylor & Francis","Case Reports in Plastic Surgery and Hand Surgery","2332-0885",NA,"2332-0885",NA,NA,TRUE,"27252976","PMC4793796",NA,NA,FALSE
"lu",2015,2074,"10.3109/00365513.2015.1099724",TRUE,"Taylor & Francis","Scandinavian Journal of Clinical and Laboratory Investigation","0036-5513","0036-5513","1502-7686",NA,NA,TRUE,"26647957","PMC4720044",NA,NA,FALSE
"lu",2015,2132,"10.1080/1573062X.2015.1111913",TRUE,"Taylor & Francis","Urban Water Journal","1573-062X","1573-062X","1744-9006",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"ki",2015,2132,"10.3109/08958378.2015.1115567",TRUE,"Taylor & Francis","Inhalation Toxicology","0895-8378","0895-8378","1091-7691",NA,NA,TRUE,"26635308","PMC4732413",NA,NA,FALSE
"umu",2015,2132,"10.1080/13669877.2015.1121905",TRUE,"Taylor & Francis","Journal of Risk Research","1366-9877","1366-9877","1466-4461",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2015,248,"10.1080/00207543.2012.761363",TRUE,"Taylor & Francis","International Journal of Production Research","0020-7543","0020-7543","1366-588X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2016,397,"10.3109/02813432.2015.1132884",FALSE,"Taylor & Francis","Scandinavian Journal of Primary Health Care","0281-3432","0281-3432","1502-7724",NA,NA,TRUE,"26828942","PMC4911028",NA,NA,TRUE
"ki",2016,397,"10.3109/02813432.2015.1132892",FALSE,"Taylor & Francis","Scandinavian Journal of Primary Health Care","0281-3432","0281-3432","1502-7724",NA,NA,TRUE,"26849465","PMC4911027",NA,NA,TRUE
"lu",2015,2132,"10.1080/13504509.2015.1128492",TRUE,"Taylor & Francis","International Journal of Sustainable Development & World Ecology","1350-4509","1350-4509","1745-2627",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2132,"10.1080/00313831.2015.1119723",TRUE,"Taylor & Francis","Scandinavian Journal of Educational Research","0031-3831","0031-3831","1470-1170",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"liu",2016,2074,"10.3109/17518423.2015.1132281",TRUE,"Taylor & Francis","Developmental Neurorehabilitation","1751-8423","1751-8423","1751-8431",NA,NA,TRUE,"26930111",NA,NA,NA,FALSE
"lu",2016,2132,"10.1179/2047971915Y.0000000021",TRUE,"Taylor & Francis","International Journal of Healthcare Management","2047-9700","2047-9700","2047-9719",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2132,"10.1080/0969594X.2016.1142935",TRUE,"Taylor & Francis","Assessment in Education: Principles, Policy & Practice","0969-594X","0969-594X","1465-329X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2132,"10.1080/01443410.2016.1143087",TRUE,"Taylor & Francis","Educational Psychology","0144-3410","0144-3410","1469-5820",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"su",2016,2132,"10.1080/16506073.2016.1143526",TRUE,"Taylor & Francis","Cognitive Behaviour Therapy","1650-6073","1650-6073","1651-2316",NA,NA,TRUE,"26886248","PMC4867878",NA,NA,FALSE
"ki",2016,870,"10.1080/09699260.2015.1103497",TRUE,"Taylor & Francis","Progress in Palliative Care","0969-9260","0969-9260","1743-291X",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2132,"10.1080/1088937X.2016.1148794",TRUE,"Taylor & Francis","Polar Geography","1088-937X","1088-937X","1939-0513",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"lu",2016,2132,"10.3109/0284186X.2016.1146826",TRUE,"Taylor & Francis","Acta Oncologica","0284-186X","0284-186X","1651-226X",NA,NA,TRUE,"27050668","PMC4950423",NA,NA,FALSE
"uu",2016,2132,"10.1080/13183222.2016.1149760",TRUE,"Taylor & Francis","Javnost - The Public","1318-3222","1318-3222","1854-8377",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"cth",2016,2132,"10.1080/10643389.2016.1149903",TRUE,"Taylor & Francis","Critical Reviews in Environmental Science and Technology","1064-3389","1064-3389","1547-6537",NA,NA,TRUE,NA,NA,NA,NA,FALSE
"umu",2016,2132,"10.1080/17441692.2016.1149202",TRUE,"Taylor & Francis","Global Public Health","1744-1692","1744-1692","1744-1706",NA,NA,TRUE,"26948258",NA,NA,NA,FALSE
