institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
ki,2021,1008.51,10.3390/cancers13051143,FALSE,,,,,,
ki,2021,1824.48,10.3390/cancers13051166,FALSE,,,,,,
ki,2021,1803.15,10.3390/cancers13071588,FALSE,,,,,,https://gh.bmj.com/content/5/12/e003762
ki,2021,1671.34,10.3390/cells10020241,FALSE,,,,,,https://academic.oup.com/bjsopen/advance-article/doi/10.1093/bjsopen/zraa017/6043682?searchresult=1
ki,2021,1870.38,10.3390/cells10020295,FALSE,,,,,,
ki,2021,1465.82,10.3390/cells10040852,FALSE,,,,,,
ki,2021, 835.67,10.3390/children8020080,FALSE,,,,,,
ki,2021,1178.14,10.3390/diagnostics11020336,FALSE,,,,,,
ki,2021,2123.59,10.3390/ijerph18041941,FALSE,,,,,,
ki,2021,1677.56,10.3390/ijms21239010,FALSE,,,,,,
ki,2021,1292.89,10.3390/ijms22020801,FALSE,,,,,,
ki,2021,1679.02,10.3390/ijms22031025,FALSE,,,,,,
ki,2021,1676.82,10.3390/ijms22031217,FALSE,,,,,,
ki,2021,1665.32,10.3390/ijms22041793,FALSE,,,,,,
ki,2021,1639.73,10.3390/ijms22073664,FALSE,,,,,,
ki,2021,1042.24,10.3390/microorganisms9020322,FALSE,,,,,,
ki,2021,1471.55,10.3390/microorganisms9030493,FALSE,,,,,,
ki,2021,1648.29,10.3390/molecules26010143,FALSE,,,,,,
ki,2021,1980.37,10.3390/nu13030880,FALSE,,,,,,
ki,2021, 699.26,10.3390/pathogens9121076,FALSE,,,,,,
ki,2021,1631.41,10.3390/ph14030264,FALSE,,,,,,
ki,2021,1243.65,10.3390/pharmaceutics13010116,FALSE,,,,,,
ki,2021,1847.21,10.3390/s21020445,FALSE,,,,,,
ki,2021,1385.24,10.3390/v13010037,FALSE,,,,,,
ki,2021,1657.82,10.3390/vaccines9010061,FALSE,,,,,,
ki,2021,3553.76,10.3791/62503,TRUE,,,,,,
ki,2021, 942.37,10.3892/ol.2021.12501,FALSE,,,,,,
ki,2021, 950.40,10.3892/ol.2021.12538,FALSE,,,,,,
ki,2021,2496.37,10.4049/jimmunol.2000928,TRUE,,,,,,
ki,2021,1163.31,10.5271/sjweh.3908,TRUE,,,,,,
ki,2021,2064.22,10.7554/elife.60916,FALSE,,,,,,
