institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
ki,2021,1652.67,10.1124/dmd.120.000340,TRUE,,,,,,
ki,2021,3680.94,10.1126/sciadv.abf7561,FALSE,,,,,,
ki,2021,3389.71,10.1126/sciadv.abg5733,FALSE,,,,,,
ki,2021,2808.14,10.1128/mBio.03027-20,FALSE,,,,,,
ki,2021,3212.46,10.1128/mSystems.00175-21,FALSE,,,,,,
ki,2021,2742.78,10.1136/bmjspcare-2020-002778,TRUE,,,,,,
ki,2021,1228.82,10.1158/0008-5472.CAN-20-1028,TRUE,,,,,,
ki,2021,2519.35,10.1210/endocr/bqab096,TRUE,,,,,,
ki,2021,3447.65,10.1212/WNL.0000000000011630,TRUE,,,,,,
ki,2021,2917.50,10.1212/WNL.0000000000012244,TRUE,,,,,,
ki,2021,2453.66,10.1371/journal.pbio.3001263,FALSE,,,,,,
ki,2021,2040.72,10.1371/journal.pcbi.1008772,FALSE,,,,,,
ki,2021,1383.61,10.1371/journal.pone.0246674,FALSE,,,,,,
ki,2021,1383.61,10.1371/journal.pone.0247623,FALSE,,,,,,
ki,2021,1383.61,10.1371/journal.pone.0247724,FALSE,,,,,,
ki,2021,1385.06,10.1371/journal.pone.0251965,FALSE,,,,,,
ki,2021,1432.29,10.1371/journal.pone.0253710,FALSE,,,,,,
ki,2021,2042.87,10.1371/journal.ppat.1009400,FALSE,,,,,,
ki,2021,2040.72,10.1371/journal.ppat.1009432,FALSE,,,,,,
ki,2021,2049.51,10.1371/journal.ppat.1009513,FALSE,,,,,,
ki,2021,2040.72,10.1371/journal.ppat.1009553,FALSE,,,,,,
ki,2021,2014.39,10.14573/altex.1911141,FALSE,,,,,,
ki,2021,3577.48,10.1530/ERC-20-0464,TRUE,,,,,,
ki,2021,3153.88,10.18632/aging.203108,FALSE,,,,,,
ki,2021,3141.23,10.18632/aging.203132,FALSE,,,,,,
ki,2021,2088.09,10.2147/JMDH.S308840,FALSE,,,,,,
ki,2021,2396.13,10.2174/1567205017666201215130254,TRUE,,,,,,
ki,2021,1375.33,10.2174/1567205018666210330162207,TRUE,,,,,,
ki,2021,1708.37,10.2196/17910,FALSE,,,,,,
ki,2021,1755.82,10.2340/00015555-3818,FALSE,,,,,,
ki,2021,1604.55,10.2340/16501977-2806,FALSE,,,,,,
ki,2021,1596.57,10.2340/16501977-2847,FALSE,,,,,,
ki,2021, 649.94,10.2340/20030711-1000064,FALSE,,,,,,
ki,2021, 712.29,10.29392/001c.24589,FALSE,,,,,,
ki,2021,1138.46,10.3390/antibiotics10050526,FALSE,,,,,,
ki,2021,1609.04,10.3390/biology10060521,FALSE,,,,,,
ki,2021, 899.18,10.3390/biom11060858,FALSE,,,,,,
ki,2021,1987.21,10.3390/cancers13112553,FALSE,,,,,,
ki,2021,1882.83,10.3390/cancers13122995,FALSE,,,,,,
ki,2021,1802.00,10.3390/cells10061276,FALSE,,,,,,
ki,2021,1447.25,10.3390/healthcare9060764,FALSE,,,,,,
ki,2021,2089.64,10.3390/ijerph18073546,FALSE,,,,,,
ki,2021,2092.09,10.3390/ijerph18084001,FALSE,,,,,,
ki,2021,1871.21,10.3390/ijerph18094642,FALSE,,,,,,
ki,2021,1873.05,10.3390/ijerph18158105,FALSE,,,,,,
ki,2021,1622.37,10.3390/ijms22094530,FALSE,,,,,,
ki,2021,1622.37,10.3390/ijms22094542,FALSE,,,,,,
ki,2021,1613.66,10.3390/ijms22126247,FALSE,,,,,,
ki,2021, 946.05,10.3390/jpm11060448,FALSE,,,,,,
ki,2021,1214.08,10.3390/jpm11060519,FALSE,,,,,,
ki,2021,1367.69,10.3390/metabo11060387,FALSE,,,,,,
ki,2021,1655.62,10.3390/microorganisms9040827,FALSE,,,,,,
ki,2021,1443.02,10.3390/microorganisms9061137,FALSE,,,,,,
ki,2021,1281.77,10.3390/ph14040368,FALSE,,,,,,
ki,2021,1636.66,10.3390/ph14050400,FALSE,,,,,,
ki,2021,1718.95,10.3390/su13095221,FALSE,,,,,,
ki,2021, 989.05,10.3390/v13050910,FALSE,,,,,,
ki,2021,1984.67,10.3390/v13061031,FALSE,,,,,,
ki,2021,2300.45,10.3892/or.2021.8119,TRUE,,,,,,
ki,2021,2108.98,10.7554/eLife.65658,FALSE,,,,,,
