institution	period	euro	doi	is_hybrid	publisher
ki	2021	2740.21	10.1089/nat.2021.0021	TRUE	
ki	2021	2096.67	10.3390/ijerph18179084	FALSE	
ki	2021	1993.33	10.3390/cancers13143627	FALSE	
ki	2021	1992.20	10.3390/cancers13153736	FALSE	
ki	2021	1980.72	10.3390/jcm10143138	FALSE	
ki	2021	1972.56	10.3390/cancers13194850	FALSE	
ki	2021	1957.72	10.3390/nu13082507	FALSE	
ki	2021	1936.35	10.3390/nu13072357	FALSE	
ki	2021	1884.04	10.3390/cancers13184689	FALSE	
ki	2021	1798.90	10.3390/biomedicines9070801	FALSE	
ki	2021	1793.24	10.3390/cells10102596	FALSE	
ki	2021	1793.08	10.3390/jcm10173938	FALSE	
ki	2021	1769.82	10.3390/jcm10122554	FALSE	
ki	2021	1769.47	10.3390/cancers13102456	FALSE	
ki	2021	1724.95	10.3390/cancers13153707	FALSE	
ki	2021	1693.23	10.3390/cancers13133151	FALSE	
ki	2021	1616.67	10.3390/cancers13184655	FALSE	
ki	2021	1609.60	10.3390/ijms22115882	FALSE	
ki	2021	1599.26	10.3390/ijms22126345	FALSE	
ki	2021	1527.69	10.3390/antiox10071070	FALSE	
ki	2021	1526.90	10.3390/ijms221810139	FALSE	
ki	2021	1524.25	10.3390/ijms221910600	FALSE	
ki	2021	1472.55	10.3390/curroncol28050307	FALSE	
ki	2021	1458.55	10.3390/diagnostics11091538	FALSE	
ki	2021	1449.69	10.3390/cells10071713	FALSE	
ki	2021	1448.97	10.3390/diagnostics11081505	FALSE	
ki	2021	1442.91	10.3390/healthcare9081028	FALSE	
ki	2021	1437.08	10.3390/children8090808	FALSE	
ki	2021	1372.87	10.3390/pharmaceutics13060878	FALSE	
ki	2021	 991.80	10.3390/v13091861	FALSE	
ki	2021	 984.00	10.3390/cancers13133242	FALSE	
ki	2021	 984.00	10.3390/v13071234	FALSE	
ki	2021	 837.82	10.2340/20030711-1000067	FALSE	
ki	2021	1999.82	10.1093/ehjopen/oeab020	TRUE	
ki	2021	1865.25	10.1093/noajnl/vdab096	FALSE	
ki	2021	1711.10	10.1093/ckj/sfab159	FALSE	
ki	2021	 839.62	10.1093/bjsopen/zrab060	FALSE	
ki	2021	2163.15	10.1371/journal.pgen.1009763	FALSE	
ki	2021	1484.04	10.1371/journal.pone.0257677	FALSE	
ki	2021	1449.23	10.1371/journal.pone.0254805	FALSE	
ki	2021	1433.18	10.1371/journal.pone.0247568	FALSE	
ki	2021	1423.05	10.1371/journal.pone.0254255	FALSE	
ki	2021	1423.05	10.1371/journal.pone.0254079	FALSE	
ki	2021	1608.56	10.1177/09636897211039739	FALSE	
ki	2021	1203.43	10.1177/16094069211032071	FALSE	
ki	2021	 512.63	10.1177/21649561211049154	FALSE	
ki	2021	1155.54	10.5271/sjweh.3986	FALSE	
ki	2021	1153.10	10.5271/sjweh.3978	FALSE	
ki	2021	1617.56	10.3390/antiox10050793	FALSE	
ki	2021	1437.34	10.1371/journal.pone.0253944	FALSE	
ki	2021	1428.20	10.1371/journal.pone.0245488	FALSE	
ki	2021	1384.80	10.1371/journal.pone.0247670	FALSE	
ki	2021	2204.90	10.3389/fcvm.2021.692122	FALSE	
ki	2021	4179.17	10.1523/JNEUROSCI.0021-21.2021	TRUE	
ki	2021	 984.83	10.3892/ol.2021.12945	FALSE	
ki	2021	4477.99	10.1038/s41380-021-01263-2	TRUE	
ki	2021	4441.69	10.1038/s41380-021-01202-1	TRUE	
ki	2021	3817.84	10.1007/s10557-021-07212-z	TRUE	
ki	2021	1686.39	10.1038/s41598-021-94558-x	FALSE	
ki	2021	1678.60	10.1038/s41598-021-93926-x	FALSE	
ki	2021	3107.18	10.1172/jci.insight.140364	FALSE	
ki	2021	1762.47	10.1332/174426421X16178101375342	TRUE	
ki	2021	 350.42	10.18291/njwls.128552	FALSE	
ki	2021	3308.91	10.1002/mds.28767	TRUE	
ki	2021	1537.87	10.1002/jev2.12142	FALSE	
ki	2021	1017.76	10.1002/ccr3.4773	FALSE	
ki	2021	3593.11	10.1212/WNL.0000000000011832	TRUE	
ki	2021	1844.06	10.1097/GOX.0000000000003561	FALSE	
ki	2021	2846.33	10.1523/JNEUROSCI.0860-21.2021	TRUE	
ki	2021	3555.35	10.1038/s41380-021-01371-z	TRUE	
ki	2021	4472.59	10.1038/s41380-021-01257-0	TRUE	
ki	2021	4393.66	10.1038/s41366-021-00914-2	TRUE	
ki	2021	 809.76	10.3390/biology10090874	FALSE	
ki	2021	1627.46	10.3390/ijms22168907	FALSE	
ki	2021	1586.09	10.3390/v13071323	FALSE	
ki	2021	3538.27	10.1097/ACI.0000000000000787	TRUE	
ki	2021	 512.38	10.1212/NXG.0000000000000628	FALSE	
ki	2021	 839.62	10.1093/bjsopen/zrab072	FALSE	
ki	2021	1579.53	10.3389/fpsyt.2021.730153	FALSE	
ki	2021	1577.65	10.3389/fendo.2021.724766	FALSE	
ki	2021	2467.93	10.3389/fcell.2021.682294	FALSE	
