"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"lu",2020,3043.60344,"10.1038/s41370-020-0212-8",TRUE,"Springer Science and Business Media LLC","Journal of Exposure Science & Environmental Epidemiology","1559-0631","1559-0631","1559-064X",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"32094458",NA,NA,NA,FALSE
"lu",2020,4066.97355,"10.1126/sciadv.aaz2387",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548",NA,NA,TRUE,"32426454","PMC7159908",NA,NA,TRUE
"lu",2020,1915.93728,"10.1136/openhrt-2019-001190",FALSE,"BMJ","Open Heart","2053-3624",NA,"2053-3624",NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"32201587","PMC7076265",NA,NA,TRUE
"lu",2020,4279.816674,"10.1172/jci126361",TRUE,"American Society for Clinical Investigation","Journal of Clinical Investigation","0021-9738","0021-9738","1558-8238",NA,NA,TRUE,"32039920","PMC7269571",NA,NA,FALSE
"lu",2020,1469.9709,"10.1371/journal.pone.0228992",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32059036","PMC7021304",NA,NA,TRUE
"lu",2020,1873.3535820000002,"10.3233/jad-190868",TRUE,"IOS Press","Journal of Alzheimer's Disease","1387-2877","1387-2877","1875-8908",NA,"https://creativecommons.org/licenses/by-nc/4.0/",TRUE,"31884473","PMC7081096",NA,NA,FALSE
"lu",2020,1698.944256,"10.3390/cancers12020346",FALSE,"MDPI","Cancers","2072-6694",NA,"2072-6694",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32033033","PMC7072258",NA,NA,TRUE
"lu",2020,1871.064936,"10.3390/ijerph17041342",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32093056","PMC7068575",NA,NA,TRUE
"lu",2020,1746.62136,"10.1155/2020/3813250",FALSE,"Hindawi Publishing Corporation","Journal of Immunology Research","2314-8861","2314-8861","2314-7156",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32090128","PMC7026738",NA,NA,TRUE
"lu",2020,1855.6702380000002,"10.1186/s13063-020-4147-0",FALSE,"Springer Science and Business Media LLC","Trials","1745-6215",NA,"1745-6215",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32143733","PMC7059267",NA,NA,TRUE
"lu",2020,2273.370053318182,"10.1530/eje-19-0734",TRUE,"Bioscientifica","European Journal of Endocrinology","0804-4643","0804-4643","1479-683X",NA,NA,TRUE,"32061160","PMC7087494",NA,NA,FALSE
"lu",2020,1520.92404,"10.1080/02813432.2020.1717081",FALSE,"Taylor & Francis","Scandinavian Journal of Primary Health Care","0281-3432","0281-3432","1502-7724",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32000558","PMC7054906",NA,NA,TRUE
"lu",2020,1469.9709,"10.1371/journal.pone.0228379",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32004352","PMC6994140",NA,NA,TRUE
"lu",2020,1466.242668,"10.1371/journal.pone.0228549",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"32023299","PMC7002013",NA,NA,TRUE
"lu",2020,946.7295660000001,"10.3389/fcell.2020.00053",FALSE,"Frontiers","Frontiers in Cell and Developmental Biology","2296-634X",NA,"2296-634X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32117979","PMC7020256",NA,NA,TRUE
"lu",2020,720.337734,"10.3389/fcvm.2020.00006",FALSE,"Frontiers","Frontiers in Cardiovascular Medicine","2297-055X",NA,"2297-055X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32118044","PMC7011189",NA,NA,TRUE
"lu",2020,2428.5663179999997,"10.3389/fmicb.2020.00065",FALSE,"Frontiers","Frontiers in Microbiology","1664-302X",NA,"1664-302X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32117109","PMC7025542",NA,NA,TRUE
"lu",2020,1522.99899,"10.3389/fneur.2020.00095",FALSE,"Frontiers","Frontiers in Neurology","1664-2295",NA,"1664-2295",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32210902","PMC7067821",NA,NA,TRUE
"lu",2020,2049.875064,"10.3389/fnins.2020.00063",FALSE,"Frontiers","Frontiers in Neuroscience","1662-453X",NA,"1662-453X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32116510","PMC7019001",NA,NA,TRUE
"lu",2020,946.7295660000001,"10.3389/fonc.2020.00021",FALSE,"Frontiers","Frontiers in Oncology","2234-943X",NA,"2234-943X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32038990","PMC6993118",NA,NA,TRUE
"lu",2020,2049.875064,"10.3389/fonc.2020.00073",FALSE,"Frontiers","Frontiers in Oncology","2234-943X",NA,"2234-943X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32117730","PMC7010720",NA,NA,TRUE
"lu",2020,2049.875064,"10.3389/fonc.2020.00080",FALSE,"Frontiers","Frontiers in Oncology","2234-943X",NA,"2234-943X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32117735","PMC7015974",NA,NA,TRUE
"lu",2020,2049.875064,"10.3389/fonc.2020.00109",FALSE,"Frontiers","Frontiers in Oncology","2234-943X",NA,"2234-943X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32117758","PMC7025543",NA,NA,TRUE
"lu",2020,2428.5663179999997,"10.3389/fphar.2020.00050",FALSE,"Frontiers","Frontiers in Pharmacology","1663-9812",NA,"1663-9812",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32116725","PMC7029744",NA,NA,TRUE
"lu",2020,2428.5663179999997,"10.3389/fpsyg.2020.00058",FALSE,"Frontiers","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32047465","PMC6997269",NA,NA,TRUE
"lu",2020,2428.5663179999997,"10.3389/fpsyt.2020.00007",FALSE,"Frontiers","Frontiers in Psychiatry","1664-0640",NA,"1664-0640",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32116832","PMC7016486",NA,NA,TRUE
"lu",2020,2870.634654,"10.1093/zoolinnean/zlz121",TRUE,"Oxford University Press (OUP)","Zoological Journal of the Linnean Society","0024-4082","0024-4082","1096-3642",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"lu",2020,3233.1441600000003,"10.1038/s41396-019-0583-9",TRUE,"Springer Science and Business Media LLC","The ISME Journal","1751-7362","1751-7362","1751-7370",NA,"https://creativecommons.org/licenses/by/4.0",TRUE,"31896790","PMC7082364",NA,NA,FALSE
"lu",2020,233.269218,"10.1088/1361-6552/ab7682",TRUE,"IOP Publishing","Physics Education","0031-9120","0031-9120","1361-6552",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"lu",2020,1105.286274,"10.1098/rsos.190326",FALSE,"The Royal Society","Royal Society Open Science","2054-5703",NA,"2054-5703",NA,"https://royalsociety.org/journals/ethics-policies/data-sharing-mining/",TRUE,"31903195","PMC6936272",NA,NA,TRUE
"lu",2020,905.615982,"10.1039/c9ra09601a",FALSE,"Royal Society of Chemistry (RSC)","RSC Advances","2046-2069",NA,"2046-2069",NA,"http://creativecommons.org/licenses/by-nc/3.0/",TRUE,NA,NA,NA,NA,TRUE
"lu",2020,1329.53733,"10.3389/fphys.2020.00095",FALSE,"Frontiers","Frontiers in Physiology","1664-042X",NA,"1664-042X",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32116798","PMC7026391",NA,NA,TRUE
"lu",2020,1012.6233,"10.5194/bg-17-331-2020",FALSE,"Copernicus Publications","Biogeosciences","1726-4189",NA,"1726-4189",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"lu",2020,2646.652626,"10.3389/fpsyg.2019.03036",FALSE,"Frontiers","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32038401","PMC6987476",NA,NA,TRUE
"lu",2020,2130.70176,"10.1515/cog-2017-0100",TRUE,"Walter de Gruyter","Cognitive Linguistics","1613-3641","0936-5907","1613-3641",NA,"http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,NA,NA,NA,NA,FALSE
"lu",2020,1616.806764,"10.3390/su12051903",FALSE,"MDPI","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"lu",2020,2325.31776,"10.1088/1361-6501/ab0abc",TRUE,"IOP Publishing","Measurement Science and Technology","0957-0233","0957-0233","1361-6501",NA,"http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,FALSE
"lu",2020,1882.729494,"10.1364/oe.384535",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,NA,TRUE,"32225563",NA,NA,NA,TRUE
"lu",2020,1698.727698,"10.3390/molecules25040930",FALSE,"MDPI","Molecules","1420-3049",NA,"1420-3049",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32093097","PMC7070867",NA,NA,TRUE
"lu",2020,1700.632836,"10.3390/su12052129",FALSE,"MDPI","Sustainability","2071-1050",NA,"2071-1050",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"lu",2020,4174.0839,"10.1126/sciadv.aay5487",FALSE,"American Association for the Advancement of Science (AAAS)","Science Advances","2375-2548",NA,"2375-2548",NA,NA,TRUE,"32426490","PMC7220366",NA,NA,TRUE
"lu",2020,1784.6554320000002,"10.1186/s13068-019-1634-1",FALSE,"Springer Science and Business Media LLC","Biotechnology for Biofuels","1754-6834",NA,"1754-6834",NA,"http://creativecommons.org/licenses/by/4.0/",TRUE,"31890022","PMC6927169",NA,NA,TRUE
"lu",2020,4855.0014,"10.1001/jamaneurol.2020.0989",TRUE,"American Medical Association (AMA)","JAMA Neurology","2168-6149","2168-6149",NA,NA,NA,TRUE,"32391858","PMC7215644",NA,NA,FALSE
"lu",2020,2581.129998,"10.1016/j.puhe.2020.02.003",TRUE,"Elsevier","Public Health","0033-3506","0033-3506",NA,NA,"http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"32199308",NA,NA,NA,FALSE
"lu",2020,2725.002738,"10.1080/2162402x.2020.1731135",FALSE,"Taylor & Francis","OncoImmunology","2162-402X",NA,"2162-402X",NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"32923173","PMC7453999",NA,NA,TRUE
"lu",2020,2355.876288,"10.1088/1748-0221/15/03/c03002",TRUE,"IOP Publishing","Journal of Instrumentation","1748-0221",NA,"1748-0221",NA,"http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,NA,NA,FALSE
"lu",2020,2694.11508,"10.1136/bmjdrc-2019-000820",FALSE,"BMJ","BMJ Open Diabetes Research & Care","2052-4897",NA,"2052-4897",NA,"http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"32238362","PMC7170413",NA,NA,TRUE
"lu",2020,1773.7865100000001,"10.3390/cancers12030767",FALSE,"MDPI","Cancers","2072-6694",NA,"2072-6694",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32213878","PMC7140007",NA,NA,TRUE
"lu",2020,1700.632836,"10.3390/ijerph17051744",FALSE,"MDPI","International Journal of Environmental Research and Public Health","1660-4601",NA,"1660-4601",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32155988","PMC7084298",NA,NA,TRUE
"lu",2020,1425.5765099999999,"10.3390/jcm9030644",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383",NA,"2077-0383",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,"32121121","PMC7141323",NA,NA,TRUE
