institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,url
lu,2024, 168.96,10.1371/journal.pone.0296778,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0296210,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0304173,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0305900,FALSE,PLOS,PLOS ONE,,,,
lu,2024,5057.12,10.1371/journal.pbio.3002755,FALSE,PLOS,PLOS Biology,,,,
lu,2024,2105.60,10.1371/journal.pone.0309373,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0304418,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0307558,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0311039,FALSE,PLOS,PLOS ONE,,,,
lu,2024,1775.51,10.1371/journal.pone.0297838,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0299257,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2758.43,10.1371/journal.pstr.0000119,FALSE,PLOS,PLOS Sustainability and Transformation,,,,
lu,2024,2105.60,10.1371/journal.pone.0310643,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0299725,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0300433,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0305222,FALSE,PLOS,PLOS ONE,,,,
lu,2024,1930.86,10.1371/journal.pgph.0002877,FALSE,PLOS,PLOS Global Public Health,,,,
lu,2024,2105.60,10.1371/journal.pone.0302219,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0302111,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0300946,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0311081,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0316339,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0314868,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0314972,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0312770,FALSE,PLOS,PLOS ONE,,,,
lu,2024,2105.60,10.1371/journal.pone.0316533,FALSE,PLOS,PLOS ONE,,,,
lu,2024,1834.38,10.2196/64210,FALSE,JMIR,JMIR Human Factors,,,,
lu,2024,1755.83,10.2196/56387,FALSE,JMIR,JMIR Research Protocols,,,,
lu,2024,1755.83,10.2196/56315,FALSE,JMIR,JMIR Research Protocols,,,,
